# 总表ID,物品名称,说明,物品等级,稀有度,图标ID,离开副本是否保留,RANK,物品主类,物品中类,物品子类,绑定类型,拥有上限,携带上限,堆叠上限,农场精算点数,可否摧毁,购买价格,出售价格,是否商城道具,可否分解,物品过期时间,物品过期Tag,模型资源(男),模型资源(女),角色等级需求,种族需求,星级职业需求,星级等级需求,需求技能1ID,需求技能1等级MIN,需求技能1等级MAX,需求技能2ID,需求技能2等级MIN,需求技能2等级MAX,猎团等级需求,宠物等级需求,性别需求,需求地区ID,需求LevelMode,需求关卡ID,物品使用次数,CD时间,共享CD组,CD下线是否保留,使用目标,动作技能,物品使用功能1名称,物品使用功能1参数1,物品使用功能1参数2,物品使用功能1参数3,物品使用功能2名称,物品使用功能2参数1,物品使用功能2参数2,物品使用功能2参数3,物品使用功能3名称,物品使用功能3参数1,物品使用功能3参数2,物品使用功能3参数3,物品使用功能4名称,物品使用功能4参数1,物品使用功能4参数2,物品使用功能4参数3,可否被偷窃,共享携带上限组ID,物品伤害信息,排序参数,商城索引ID,素材分类_1,素材价值_1,素材分类_2,素材价值_2,素材分类_3,素材价值_3,素材分类_4,素材价值_4,素材分类_5,素材价值_5,素材分类_6,素材价值_6,素材分类_7,素材价值_7,素材分类_8,素材价值_8,素材分类_9,素材价值_9,素材分类_10,素材价值_10,副本中使用次数,随机狩猎奖励点,解绑道具,解绑道具数量
4510,坚硬的大香蕉,"""<FONT COLOR=\""\#68A16A\"" >投掷：丢出坚硬的大香蕉</FONT><BR><FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">过期很久，已经非常坚硬了</FONT>""",1,1,prop_herbs_03_3,0,0,1,1,5,0,0,99,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,0,4510,0,0,200200014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4510,,,,,,,,,,,,,,,,,,,,,,,,,,,
4511,坚硬的香蕉串,"""<FONT COLOR=\""\#68A16A\"" >投掷：连续丢出坚硬的大香蕉</FONT><BR><FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">过期很久，已经非常坚硬了</FONT>""",1,1,prop_herbs_03_4,0,0,1,1,5,0,0,99,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,0,4511,0,0,200200102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4511,BananaTest,,,,,,,,,,,,,,,,,,,,,,,,,,
4512,弹弹球,"""<FONT COLOR=\""\#68A16A\"" >投掷：丢出弹弹球</FONT><BR><FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录、猎人生活</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">弹来弹去</FONT>""",1,1,item_icon_47,0,0,1,1,5,0,0,99,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,-1,0,4512,0,0,200200103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4512,,,,,,,,,,,,,,,,,,,,,,,,,,,
4513,弹弹球包,"""<FONT COLOR=\""\#68A16A\"" >投掷：丢出许多弹弹球</FONT><BR><FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录、猎人生活</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">好多弹来弹去</FONT>""",1,1,item_icon_65,0,0,1,1,5,0,0,99,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,-1,6,4513,0,0,200200104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4513,,,,,,,,,,,,,,,,,,,,,,,,,,,
4514,忘情鱼,"""<FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">传说可以让食用者忘却伤痛的鱼</FONT>""",1,1,item_icon_20,0,0,1,1,1,0,0,5,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,6,4514,0,0,200100016,获得BUFF,10660,0,0,播放特效,1,1,0,0,0,0,0,0,0,0,0,0,4514,,,,,,,,,,,,,,,,,,,,,,,,,,,
4515,喵丁灵,"""<FONT COLOR=\""\#68A16A\"" >饮用：恢复30%的体力</FONT><BR><FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">减缓肚子痛的良药！</FONT>""",1,1,item_icon_08,0,0,1,1,5,0,0,5,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,6,4515,0,0,200100016,获得BUFF,10648,0,0,播放特效,1,1,0,0,0,0,0,0,0,0,0,0,4515,,,,,,,,,,,,,,,,,,,,,,,,,,,
4516,便携闪光玉,"""<FONT COLOR=\""\#68A16A\"" >投掷：丢出便携闪光玉，发出强烈闪光，能使怪物暂时失明</FONT><BR><FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR>""",1,1,item_icon_06,0,0,1,1,5,0,0,10,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,0,4516,0,0,200200003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4516,,,,,,,,,,,,,,,,,,,,,,,,,,,
4517,高速沙尘玉包,"""<FONT COLOR=\""\#68A16A\"" >投掷：丢出沙尘玉，对怪物造成伤害</FONT><BR><FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录、猎人生活</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">就地取材</FONT>""",1,1,mat_visceral_01_PNK,0,0,1,1,5,0,0,99,99,0,1,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,-1,6,4517,0,0,200200105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4517,,,,,,,,,,,,,,,,,,,,,,,,,,,
4518,超便携陷阱,"""<FONT COLOR=\""\#68A16A\"" >放置：在地上铺设陷阱，怪物进入后将被陷阱困住</FONT><BR><FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">超便携</FONT>""",1,1,item_icon_31,0,0,1,1,5,0,0,10,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,6,4518,0,0,200300003,生成场景物件,MHTrap.MiniTrap,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4518,,,,,,,,,,,,,,,,,,,,,,,,,,,
4519,地雷,"""<FONT COLOR=\""\#68A16A\"" >放置：在地上铺设陷阱，对踩踏的怪物造成伤害</FONT><BR><FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR>""",1,1,item_icon_38,0,0,1,1,5,0,0,10,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,6,4519,0,0,200300003,生成场景物件,Mine.NormalMine,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4519,,,,,,,,,,,,,,,,,,,,,,,,,,,
4520,支给用药草,"""<FONT COLOR=\""\#68A16A\"" >使用：恢复体力</FONT><BR><FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR>""",1,1,item_icon_08,0,0,1,1,1,0,0,5,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,6,4520,0,0,200100001,恢复生命,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4520,,,,,,,,,,,,,,,,,,,,,,,,,,,
4521,鸟之灭绝者,"""<FONT COLOR=\""\#68A16A\"" >投掷：丢出鸟之灭绝者，对鸟龙种怪物造成重大伤害</FONT><BR><FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">其实就是普通的苹果刀拉!</FONT>""",1,1,item_icon_35,0,0,1,1,5,0,0,99,99,0,1,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,-1,0,4521,0,0,200200106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4521,FlyBlade,,,,,,,,,,,,,,,,,,,,,,,,,,
4522,力量守护药水,"""<FONT COLOR=\""\#68A16A\"" >饮用：获得力量守护效果</FONT><BR><FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">喝药也是有讲究的</FONT>""",1,1,item_icon_11,0,0,1,1,1,0,0,5,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,6,4522,0,0,200100016,获得BUFF,10669,0,0,播放特效,1,1,0,0,0,0,0,0,0,0,0,0,4522,,,,,,,,,,,,,,,,,,,,,,,,,,,
4523,霸之守护药水,"""<FONT COLOR=\""\#68A16A\"" >饮用：获得霸之守护效果</FONT><BR><FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">喝药也是有讲究的</FONT>""",1,1,item_icon_11,0,0,1,1,1,0,0,5,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,6,4523,0,0,200100016,获得BUFF,10670,0,0,播放特效,1,1,0,0,0,0,0,0,0,0,0,0,4523,,,,,,,,,,,,,,,,,,,,,,,,,,,
4524,速度守护药水,"""<FONT COLOR=\""\#68A16A\"" >饮用：获得速度守护效果</FONT><BR><FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">喝药也是有讲究的</FONT>""",1,1,item_icon_11,0,0,1,1,1,0,0,5,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,6,4524,0,0,200100016,获得BUFF,10671,0,0,播放特效,1,1,0,0,0,0,0,0,0,0,0,0,4524,,,,,,,,,,,,,,,,,,,,,,,,,,,
4525,生命守护药水,"""<FONT COLOR=\""\#68A16A\"" >饮用：获得生命守护效果</FONT><BR><FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">喝药也是有讲究的</FONT>""",1,1,item_icon_11,0,0,1,1,1,0,0,5,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,6,4525,0,0,200100016,获得BUFF,10672,0,0,播放特效,1,1,0,0,0,0,0,0,0,0,0,0,4525,,,,,,,,,,,,,,,,,,,,,,,,,,,
4526,奥义守护药水,"""<FONT COLOR=\""\#68A16A\"" >饮用：获得奥义守护效果</FONT><BR><FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">喝药也是有讲究的</FONT>""",1,1,item_icon_11,0,0,1,1,1,0,0,5,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,6,4526,0,0,200100016,获得BUFF,10673,0,0,播放特效,1,1,0,0,0,0,0,0,0,0,0,0,4526,,,,,,,,,,,,,,,,,,,,,,,,,,,
4527,隐藏的秘密卷轴-水,"""<FONT COLOR=\""\#68A16A\"" >阅读：检视隐秘行动的内容</FONT><BR><FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">纸张很差，看一次就烂了</FONT>""",1,1,prop_book_03,0,0,1,1,1,0,0,1,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,6,4527,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4527,,,,,,,,,,,,,,,,,,,,,,,,,,,
4528,隐藏的秘密卷轴-火,"""<FONT COLOR=\""\#68A16A\"" >阅读：检视隐秘行动的内容</FONT><BR><FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">纸张很差，看一次就烂了</FONT>""",1,1,prop_book_03,0,0,1,1,1,0,0,1,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,6,4528,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4528,,,,,,,,,,,,,,,,,,,,,,,,,,,
4529,隐藏的秘密卷轴-雷,"""<FONT COLOR=\""\#68A16A\"" >阅读：检视隐秘行动的内容</FONT><BR><FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">纸张很差，看一次就烂了</FONT>""",1,1,prop_book_03,0,0,1,1,1,0,0,1,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,6,4529,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4529,,,,,,,,,,,,,,,,,,,,,,,,,,,
4530,隐藏的秘密卷轴-冰,"""<FONT COLOR=\""\#68A16A\"" >阅读：检视隐秘行动的内容</FONT><BR><FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">纸张很差，看一次就烂了</FONT>""",1,1,prop_book_03,0,0,1,1,1,0,0,1,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,6,4530,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4530,,,,,,,,,,,,,,,,,,,,,,,,,,,
4531,隐藏的秘密卷轴-龙,"""<FONT COLOR=\""\#68A16A\"" >阅读：检视隐秘行动的内容</FONT><BR><FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">纸张很差，看一次就烂了</FONT>""",1,1,prop_book_03,0,0,1,1,1,0,0,1,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,6,4531,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4531,,,,,,,,,,,,,,,,,,,,,,,,,,,
4532,隐秘的任务书-水,"""<FONT COLOR=\""\#68A16A\"" >阅读：检视隐秘行动的内容</FONT><BR><FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">纸张很差，看一次就烂了</FONT>""",1,1,prop_book_04,0,0,1,1,1,0,0,1,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,6,4532,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4532,,,,,,,,,,,,,,,,,,,,,,,,,,,
4533,隐秘的任务书-火,"""<FONT COLOR=\""\#68A16A\"" >阅读：检视隐秘行动的内容</FONT><BR><FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">纸张很差，看一次就烂了</FONT>""",1,1,prop_book_04,0,0,1,1,1,0,0,1,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,6,4533,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4533,,,,,,,,,,,,,,,,,,,,,,,,,,,
4534,隐秘的任务书-雷,"""<FONT COLOR=\""\#68A16A\"" >阅读：检视隐秘行动的内容</FONT><BR><FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">纸张很差，看一次就烂了</FONT>""",1,1,prop_book_04,0,0,1,1,1,0,0,1,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,6,4534,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4534,,,,,,,,,,,,,,,,,,,,,,,,,,,
4535,隐秘的任务书-冰,"""<FONT COLOR=\""\#68A16A\"" >阅读：检视隐秘行动的内容</FONT><BR><FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">纸张很差，看一次就烂了</FONT>""",1,1,prop_book_04,0,0,1,1,1,0,0,1,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,6,4535,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4535,,,,,,,,,,,,,,,,,,,,,,,,,,,
4536,隐秘的任务书-龙,"""<FONT COLOR=\""\#68A16A\"" >阅读：检视隐秘行动的内容</FONT><BR><FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">纸张很差，看一次就烂了</FONT>""",1,1,prop_book_04,0,0,1,1,1,0,0,1,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,6,4536,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4536,,,,,,,,,,,,,,,,,,,,,,,,,,,
4537,支给用毒小刀,"""<FONT COLOR=\""\#68A16A\"" >投掷：丢出支给用毒小刀，，造成伤害之余还可能令怪物中毒</FONT><BR><FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR>""",1,1,item_icon_34,0,0,1,1,5,0,0,20,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,0,4537,0,0,200200010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4537,,,,,,,,,,,,,,,,,,,,,,,,,,,
4538,支给用眠小刀,"""<FONT COLOR=\""\#68A16A\"" >投掷：丢出支给用毒小刀，，造成伤害之余还可能令怪物睡眠</FONT><BR><FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR>""",1,1,item_icon_35,0,0,1,1,5,0,0,20,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,0,4538,0,0,200200006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4538,,,,,,,,,,,,,,,,,,,,,,,,,,,
4539,支给用麻小刀,"""<FONT COLOR=\""\#68A16A\"" >投掷：丢出支给用毒小刀，，造成伤害之余还可能令怪物麻痹</FONT><BR><FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR>""",1,1,item_icon_36,0,0,1,1,5,0,0,20,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,0,4539,0,0,200200007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4539,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,支给用强走药,"""<FONT COLOR=\""\#68A16A\"" >饮用：获得强走效果，一定时间内玩家耐力不减少，同时增加耐力上限</FONT><BR><FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR>""",1,1,item_icon_11,0,0,1,1,1,0,0,20,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,6,4540,0,0,200100005,增加耐力上限,25,0,0,获得BUFF,13003,0,0,0,0,0,0,恢复耐力,150,0,0,0,4540,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541,支给用回家玉,"""<FONT COLOR=\""\#68A16A\"" >投掷：将回家玉丢到地上，能够立刻回到营地</FONT><BR><FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR>""",1,1,item_icon_83,0,0,1,1,5,0,0,20,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,6,4541,0,0,200800003,传送回营地,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4541,,,,,,,,,,,,,,,,,,,,,,,,,,,
