# 总表ID,物品名称,说明,物品等级,稀有度,图标ID,离开副本是否保留,RANK,物品主类,物品中类,物品子类,绑定类型,拥有上限,携带上限,堆叠上限,农场精算点数,可否摧毁,购买价格,出售价格,是否商城道具,可否分解,物品过期时间,物品过期Tag,模型资源(男),模型资源(女),角色等级需求,种族需求,星级职业需求,星级等级需求,需求技能1ID,需求技能1等级MIN,需求技能1等级MAX,需求技能2ID,需求技能2等级MIN,需求技能2等级MAX,猎团等级需求,宠物等级需求,性别需求,需求地区ID,需求LevelMode,需求关卡ID,物品使用次数,CD时间,共享CD组,CD下线是否保留,使用目标,动作技能,物品使用功能1名称,物品使用功能1参数1,物品使用功能1参数2,物品使用功能1参数3,物品使用功能2名称,物品使用功能2参数1,物品使用功能2参数2,物品使用功能2参数3,物品使用功能3名称,物品使用功能3参数1,物品使用功能3参数2,物品使用功能3参数3,物品使用功能4名称,物品使用功能4参数1,物品使用功能4参数2,物品使用功能4参数3,可否被偷窃,共享携带上限组ID,物品伤害信息,排序参数,商城索引ID,素材分类_1,素材价值_1,素材分类_2,素材价值_2,素材分类_3,素材价值_3,素材分类_4,素材价值_4,素材分类_5,素材价值_5,素材分类_6,素材价值_6,素材分类_7,素材价值_7,素材分类_8,素材价值_8,素材分类_9,素材价值_9,素材分类_10,素材价值_10,副本中使用次数,随机狩猎奖励点,解绑道具,解绑道具数量
7011,Pierce S Lv2,"""<FONT COLOR=\""\#68A16A\"">Possessing：Allows you to shoot Pierce S Lv2 with a Bowgun, has powerful penetration</FONT><BR><FONT COLOR=\""\#6285C6\"">Source: Combination, Shop</FONT><BR>""",2,1,prop_bullet_04,1,0,1,4,贯通弹2级,0,0,40,999,0,0,2,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7011,,,,,,,,,,,,,,,,,,,,,,,,,,,
7012,Pierce S Lv3,"""<FONT COLOR=\""\#68A16A\"">Possessing：Allows you to shoot Pierce S Lv3 with a Bowgun, has powerful penetration</FONT><BR><FONT COLOR=\""\#6285C6\"">Source: Combination, Shop</FONT><BR>""",3,1,prop_bullet_04,1,0,1,4,贯通弹3级,0,0,40,999,0,0,3,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7012,,,,,,,,,,,,,,,,,,,,,,,,,,,
7013,Poison S,"""<FONT COLOR=\""\#68A16A\"">Possessing：Allows you to shoot Poison S with a Bowgun, spreads toxin inside the shot monster</FONT><BR><FONT COLOR=\""\#6285C6\"">Source: Combination, Shop</FONT><BR>""",1,1,prop_bullet_07,1,0,1,4,猛毒弹,0,0,20,999,0,0,3,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7013,,,,,,,,,,,,,,,,,,,,,,,,,,,
7014,Para S,"""<FONT COLOR=\""\#68A16A\"">Possessing：Allows you to shoot Para S with a Bowgun, paralyzes monster gradually</FONT><BR><FONT COLOR=\""\#6285C6\"">Source: Combination, Shop</FONT><BR>""",1,1,prop_bullet_08,1,0,1,4,麻痹弹,0,0,20,999,0,0,3,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7014,,,,,,,,,,,,,,,,,,,,,,,,,,,
7015,Flaming S,"""<FONT COLOR=\""\#68A16A\"">Possessing：Allows you to shoot Flaming S with a Bowgun, burns the shot monster gradually</FONT><BR><FONT COLOR=\""\#6285C6\"">Source: Combination, Shop</FONT><BR>""",1,1,prop_bullet_14,1,0,1,4,火焰弹,0,0,40,999,0,0,3,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7015,,,,,,,,,,,,,,,,,,,,,,,,,,,
7016,Water S,"""<FONT COLOR=\""\#68A16A\"">Possessing：Allows you to shoot Water S with a Bowgun, contains plenty of water elements</FONT><BR><FONT COLOR=\""\#6285C6\"">Source: Combination, Shop</FONT><BR>""",1,1,prop_bullet_15,1,0,1,4,水冷弹,0,0,40,999,0,0,3,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7016,,,,,,,,,,,,,,,,,,,,,,,,,,,
7017,Thunder S,"""<FONT COLOR=\""\#68A16A\"">Possessing：Allows you to shoot Thunder S with a Bowgun, pierces into monster with surrounding lightning</FONT><BR><FONT COLOR=\""\#6285C6\"">Source: Combination, Shop</FONT><BR>""",1,1,prop_bullet_16,1,0,1,4,电击弹,0,0,40,999,0,0,3,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7017,,,,,,,,,,,,,,,,,,,,,,,,,,,
7018,Freeze S,"""<FONT COLOR=\""\#68A16A\"">Possessing：Allows you to shoot Freeze S with a Bowgun, pierces into monster with chill</FONT><BR><FONT COLOR=\""\#6285C6\"">Source: Combination, Shop</FONT><BR>""",1,1,prop_bullet_17,1,0,1,4,冰结弹,0,0,40,999,0,0,3,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7018,,,,,,,,,,,,,,,,,,,,,,,,,,,
7019,Dragon S,"""<FONT COLOR=\""\#68A16A\"">Possessing：Allows you to shoot Dragon S with a Bowgun, contains the power of Dragonfell Berry, deals massive damage to dragons</FONT><BR><FONT COLOR=\""\#6285C6\"">Source: Combination, Shop</FONT><BR>""",1,1,prop_bullet_18,1,0,1,4,灭龙弹,0,0,40,999,0,0,3,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7019,,,,,,,,,,,,,,,,,,,,,,,,,,,
7020,Sleep S,"""<FONT COLOR=\""\#68A16A\"">Possessing：Allows you to shoot Sleep S with a Bowgun, makes monster sleep gradually</FONT><BR><FONT COLOR=\""\#6285C6\"">Source: Combination, Shop</FONT><BR>""",1,1,prop_bullet_09,1,0,1,4,致眠弹,0,0,20,999,0,0,3,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7020,,,,,,,,,,,,,,,,,,,,,,,,,,,
7106,EZ Normal S Lv1,"""<BR><FONT COLOR=\""\#C6B262\"" >DISCARD</FONT>""",1,1,prop_bullet_01,0,0,1,4,通常弹1级,0,0,9999,9999,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7107,EZ Normal S Lv2,"""<BR><FONT COLOR=\""\#C6B262\"" >DISCARD</FONT>""",2,1,prop_bullet_01,0,0,1,4,通常弹2级,0,0,99,999,0,0,2,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7108,Blast Arrow,"""<FONT COLOR=\""\#68A16A\"">Possessing：Allows you to shoot Blast Arrows with a Bow, causes explosion when hit</FONT><BR><FONT COLOR=\""\#6285C6\"">Source: Combination, Shop</FONT><BR>""",1,1,item_icon_11,1,0,1,4,爆裂箭,0,0,1,60,0,0,200,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7201,EZ Normal S Lv1,"""<FONT COLOR=\""\#68A16A\"">Possessing：Allows you to shoot Normal S Lv1 with a Bowgun</FONT><BR><FONT COLOR=\""\#6285C6\"">Source: Supply Box, Hunting Field</FONT><BR>""",1,1,prop_bullet_01,0,0,1,4,通常弹1级,0,0,9999,9999,0,0,1,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7201,,,,,,,,,,,,,,,,,,,,,,,,,,,
7202,EZ Normal S Lv2,"""<FONT COLOR=\""\#68A16A\"">Possessing：Allows you to shoot Normal S Lv2 with a Bowgun</FONT><BR><FONT COLOR=\""\#6285C6\"">Source: Supply Box, Hunting Field</FONT><BR>""",2,1,prop_bullet_01,0,0,1,4,通常弹2级,0,0,99,999,0,0,0.2,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7202,,,,,,,,,,,,,,,,,,,,,,,,,,,
7203,EZ Normal S Lv3,"""<FONT COLOR=\""\#68A16A\"">Possessing：Allows you to shoot Normal S Lv3 with a Bowgun</FONT><BR><FONT COLOR=\""\#6285C6\"">Source: Supply Box, Hunting Field</FONT><BR>""",3,1,prop_bullet_01,0,0,1,4,通常弹3级,0,0,60,999,0,0,0.67,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7203,,,,,,,,,,,,,,,,,,,,,,,,,,,
7204,EZ Crag S Lv1,"""<FONT COLOR=\""\#68A16A\"">Possessing：Allows you to shoot Crag S Lv1 with a Bowgun, deals higher damage</FONT><BR><FONT COLOR=\""\#6285C6\"">Source: Supply Box, Hunting Field</FONT><BR>""",1,1,prop_bullet_02,0,0,1,4,彻甲榴弹1级,0,0,20,999,0,0,4,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7204,,,,,,,,,,,,,,,,,,,,,,,,,,,
7205,EZ Crag S Lv2,"""<FONT COLOR=\""\#68A16A\"">Possessing：Allows you to shoot Crag S Lv2 with a Bowgun, deals higher damage</FONT><BR><FONT COLOR=\""\#6285C6\"">Source: Supply Box, Hunting Field</FONT><BR>""",2,1,prop_bullet_02,0,0,1,4,彻甲榴弹2级,0,0,20,999,0,0,6,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7205,,,,,,,,,,,,,,,,,,,,,,,,,,,
7206,EZ Crag S Lv3,"""<FONT COLOR=\""\#68A16A\"">Possessing：Allows you to shoot Crag S Lv3 with a Bowgun, deals higher damage</FONT><BR><FONT COLOR=\""\#6285C6\"">Source: Supply Box, Hunting Field</FONT><BR>""",3,1,prop_bullet_02,0,0,1,4,彻甲榴弹3级,0,0,20,999,0,0,8,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7206,,,,,,,,,,,,,,,,,,,,,,,,,,,
7207,EZ Clust S Lv1,"""<FONT COLOR=\""\#68A16A\"">Possessing：Allows you to shoot Pellet S Lv1 with a Bowgun, deals area of effect damage</FONT><BR><FONT COLOR=\""\#6285C6\"">Source: Supply Box, Hunting Field</FONT><BR>""",1,1,prop_bullet_03,0,0,1,4,散弹1级,0,0,40,999,0,0,1,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7207,,,,,,,,,,,,,,,,,,,,,,,,,,,
7208,EZ Clust S Lv2,"""<FONT COLOR=\""\#68A16A\"">Possessing：Allows you to shoot Pellet S Lv2 with a Bowgun, deals area of effect damage</FONT><BR><FONT COLOR=\""\#6285C6\"">Source: Supply Box, Hunting Field</FONT><BR>""",2,1,prop_bullet_03,0,0,1,4,散弹2级,0,0,40,999,0,0,2,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7208,,,,,,,,,,,,,,,,,,,,,,,,,,,
7209,EZ Clust S Lv3,"""<FONT COLOR=\""\#68A16A\"">Possessing：Allows you to shoot Pellet S Lv3 with a Bowgun, deals area of effect damage</FONT><BR><FONT COLOR=\""\#6285C6\"">Source: Supply Box, Hunting Field</FONT><BR>""",3,1,prop_bullet_03,0,0,1,4,散弹3级,0,0,40,999,0,0,3,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7209,,,,,,,,,,,,,,,,,,,,,,,,,,,
7210,EZ Pierce S Lv1,"""<FONT COLOR=\""\#68A16A\"">Possessing：Allows you to shoot Pierce S Lv1 with a Bowgun, has powerful penetration</FONT><BR><FONT COLOR=\""\#6285C6\"">Source: Supply Box, Hunting Field</FONT><BR>""",1,1,prop_bullet_04,0,0,1,4,贯通弹1级,0,0,40,999,0,0,1,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7210,,,,,,,,,,,,,,,,,,,,,,,,,,,
7211,EZ Pierce S Lv2,"""<FONT COLOR=\""\#68A16A\"">Possessing：Allows you to shoot Pierce S Lv2 with a Bowgun, has powerful penetration</FONT><BR><FONT COLOR=\""\#6285C6\"">Source: Supply Box, Hunting Field</FONT><BR>""",2,1,prop_bullet_04,0,0,1,4,贯通弹2级,0,0,40,999,0,0,2,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7211,,,,,,,,,,,,,,,,,,,,,,,,,,,
7212,EZ Pierce S Lv3,"""<FONT COLOR=\""\#68A16A\"">Possessing：Allows you to shoot Pierce S Lv3 with a Bowgun, has powerful penetration</FONT><BR><FONT COLOR=\""\#6285C6\"">Source: Supply Box, Hunting Field</FONT><BR>""",3,1,prop_bullet_04,0,0,1,4,贯通弹3级,0,0,40,999,0,0,3,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7212,,,,,,,,,,,,,,,,,,,,,,,,,,,
7213,EZ Poison S,"""<FONT COLOR=\""\#68A16A\"">Possessing：Allows you to shoot Poison S with a Bowgun, spreads toxin inside the shot monster</FONT><BR><FONT COLOR=\""\#6285C6\"">Source: Supply Box, Hunting Field</FONT><BR>""",1,1,prop_bullet_07,0,0,1,4,猛毒弹,0,0,20,999,0,0,3,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7213,,,,,,,,,,,,,,,,,,,,,,,,,,,
7214,EZ Para S,"""<FONT COLOR=\""\#68A16A\"">Possessing：Allows you to shoot Para S with a Bowgun, paralyzes monster gradually</FONT><BR><FONT COLOR=\""\#6285C6\"">Source: Supply Box, Hunting Field</FONT><BR>""",1,1,prop_bullet_08,0,0,1,4,麻痹弹,0,0,20,999,0,0,3,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7214,,,,,,,,,,,,,,,,,,,,,,,,,,,
7215,EZ Flaming S,"""<FONT COLOR=\""\#68A16A\"">Possessing：Allows you to shoot Para S with a Bowgun, burns the shot monster gradually</FONT><BR><FONT COLOR=\""\#6285C6\"">Source: Supply Box, Hunting Field</FONT><BR>""",1,1,prop_bullet_14,0,0,1,4,火焰弹,0,0,40,999,0,0,3,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7215,,,,,,,,,,,,,,,,,,,,,,,,,,,
7216,EZ Water S,"""<FONT COLOR=\""\#68A16A\"">Possessing：Allows you to shoot Water S with a Bowgun, contains plenty of water elements</FONT><BR><FONT COLOR=\""\#6285C6\"">Source: Supply Box, Hunting Field</FONT><BR>""",1,1,prop_bullet_15,0,0,1,4,水冷弹,0,0,40,999,0,0,3,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7216,,,,,,,,,,,,,,,,,,,,,,,,,,,
7217,EZ Thunder S,"""<FONT COLOR=\""\#68A16A\"">Possessing：Allows you to shoot Thunder S with a Bowgun, pierces into monster with surrounding lightning</FONT><BR><FONT COLOR=\""\#6285C6\"">Source: Supply Box, Hunting Field</FONT><BR>""",1,1,prop_bullet_16,0,0,1,4,电击弹,0,0,40,999,0,0,3,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7217,,,,,,,,,,,,,,,,,,,,,,,,,,,
7218,EZ Freeze S,"""<FONT COLOR=\""\#68A16A\"">Possessing：Allows you to shoot Freeze S with a Bowgun, pierces into monster with chill</FONT><BR><FONT COLOR=\""\#6285C6\"">Source: Supply Box, Hunting Field</FONT><BR>""",1,1,prop_bullet_17,0,0,1,4,冰结弹,0,0,40,999,0,0,3,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7218,,,,,,,,,,,,,,,,,,,,,,,,,,,
7219,EZ Dragon S,"""<FONT COLOR=\""\#68A16A\"">Possessing：Allows you to shoot Dragon S with a Bowgun, contains the power of Dragonfell Berry, deals massive damage to dragons</FONT><BR><FONT COLOR=\""\#6285C6\"">Source: Supply Box, Hunting Field</FONT><BR>""",1,1,prop_bullet_18,0,0,1,4,灭龙弹,0,0,40,999,0,0,3,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7219,,,,,,,,,,,,,,,,,,,,,,,,,,,
7220,EZ Sleep S,"""<FONT COLOR=\""\#68A16A\"">Possessing：Allows you to shoot Sleep S with a Bowgun, makes monster sleep gradually</FONT><BR><FONT COLOR=\""\#6285C6\"">Source: Supply Box, Hunting Field</FONT><BR>""",1,1,prop_bullet_09,0,0,1,4,致眠弹,0,0,20,999,0,0,3,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7220,,,,,,,,,,,,,,,,,,,,,,,,,,,
7221,Power Coating,"""<FONT COLOR=\""\#68A16A\"">Possessing：To be used for Power refill when equipped with a Bow, inceases attack intensity of arrows after loaded</FONT><BR><FONT COLOR=\""\#6285C6\"">Source: Combination, Shop</FONT><BR>""",1,1,prop_bottle_03,1,0,1,4,强击瓶,0,0,4,999,0,0,100,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7221,,,,,,,,,,,,,,,,,,,,,,,,,,,
7222,C.Range Coating,"""<FONT COLOR=\""\#68A16A\"">Possessing：To be used for C.Range refill when equipped with a Bow, increases melee arrow slicing damage and sharpness after loaded</FONT><BR><FONT COLOR=\""\#6285C6\"">Source: Combination, Shop</FONT><BR>""",1,1,prop_bottle_07,1,0,1,4,接击瓶,0,0,4,999,0,0,100,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7222,,,,,,,,,,,,,,,,,,,,,,,,,,,
